segment,x1,x2,duration,distance,weather,peak
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,175,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,195,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,173,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,195,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,192,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,182,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,174,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,198,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,198,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,195,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,115,192,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,125,183,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,169,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,172,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,170,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,169,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,178,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,187,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,177,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,70,183,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,188,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,174,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,193,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,191,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,197,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,192,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,171,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,174,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,182,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,199,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,173,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,177,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,183,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,188,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,173,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,197,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,188,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,193,2,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,190,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,176,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,174,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,131,160,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,180,3,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,85,195,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,199,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,140,192,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,75,179,1,0
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,175,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,110,189,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,187,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,80,176,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,105,184,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,90,187,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,120,182,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,100,192,1,1
20,SEK MEN SRI PERMATA  JLN SS 3/80,SIMPANG JLN SS1/38  JLN SS1/36,95,186,1,1
