segment,x1,x2,duration,distance,weather,peak
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,14,154,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,0,0,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,0,0,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,189,191,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,199,87,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,66,114,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,66,125,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,261,116,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,261,127,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,118,191,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,128,136,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,151,71,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,151,83,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,55,160,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,55,172,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,0,0,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,155,125,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,155,137,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,198,119,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,198,129,1,1
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,79,164,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,79,175,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,113,101,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,113,112,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,34,158,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,34,169,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,107,132,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,107,143,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,291,29,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,291,43,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,66,131,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,66,142,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,106,133,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,106,143,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,77,149,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,77,159,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,23,124,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,23,107,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,208,183,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,208,194,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,220,72,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,220,83,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,61,174,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,61,184,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,115,163,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,115,174,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,58,131,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,58,141,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,6,198,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,21,67,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,88,71,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,88,84,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,95,173,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,95,184,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,130,120,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,130,131,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,50,107,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,50,120,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,35,185,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,35,196,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,85,82,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,85,95,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,25,134,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,25,144,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,118,162,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,118,174,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,99,132,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,99,144,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,125,190,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,135,100,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,40,156,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,40,168,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,46,160,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,46,171,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,13,136,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,13,147,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,133,146,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,133,157,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,182,186,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,182,198,1,0
1,LRT TMN BAHAGIA,RUMAH NO. 57  JLN SS4A/1,129,189,1,0
